,mainframe,framedata,datatocompare,comparison
2892,144,145,164,True
2893,144,145,164,True
2894,144,145,164,True
2895,144,145,164,True
2896,144,145,164,True
2897,144,145,164,True
2898,144,145,164,True
2899,144,145,164,True
2900,144,145,164,True
2901,144,145,164,True
2902,144,145,164,True
2903,144,145,164,True
2904,144,145,164,True
2905,144,145,164,True
2906,144,145,164,True
2907,144,145,164,True
2908,144,145,164,True
2909,144,145,164,True
2910,145,145,165,True
2911,145,145,165,True
2912,145,145,165,True
2913,145,145,165,True
2914,145,145,165,True
2915,145,145,165,True
2916,145,145,165,True
2917,145,145,165,True
2918,145,145,165,True
2919,145,145,165,True
2920,144,144,164,True
2921,144,144,164,True
2922,144,144,164,True
2923,144,144,164,True
2924,144,144,164,True
2925,144,144,164,True
2926,144,144,164,True
2927,144,145,164,True
2928,144,145,164,True
2929,144,146,164,True
2930,144,146,164,True
2931,144,146,164,True
2932,144,146,164,True
2933,144,146,164,True
2934,144,146,164,True
2935,144,146,164,True
2936,144,145,164,True
2937,144,145,164,True
2938,144,145,164,True
2939,144,145,164,True
2940,144,145,164,True
2941,144,145,164,True
2942,144,145,164,True
2943,144,145,164,True
2944,144,144,164,True
2945,144,144,164,True
2946,144,144,164,True
2947,144,144,164,True
2948,144,144,164,True
2949,144,144,164,True
2950,144,144,164,True
2951,144,144,164,True
2952,144,144,164,True
2953,144,144,164,True
2954,144,144,164,True
2955,144,144,164,True
2956,144,144,164,True
2957,144,144,164,True
2958,144,144,164,True
2959,143,144,163,True
2960,143,144,163,True
2961,143,145,163,True
2962,143,146,163,True
2963,143,146,163,True
2964,143,146,163,True
2965,143,146,163,True
2966,143,146,163,True
2967,144,146,164,True
2968,144,145,164,True
2969,144,145,164,True
2970,144,145,164,True
2971,144,145,164,True
2972,144,145,164,True
2973,144,145,164,True
2974,144,146,164,True
2975,144,146,164,True
2976,144,146,164,True
2977,144,146,164,True
2978,144,146,164,True
2979,144,146,164,True
2980,144,146,164,True
2981,144,146,164,True
2982,144,146,164,True
2983,145,146,165,True
2984,145,146,165,True
2985,145,146,165,True
2986,146,146,166,True
2987,146,146,166,True
2988,146,146,166,True
2989,146,146,166,True
2990,146,146,166,True
2991,146,146,166,True
2992,146,146,166,True
2993,146,146,166,True
2994,146,146,166,True
2995,145,146,165,True
2996,145,146,165,True
2997,144,146,164,True
2998,144,146,164,True
2999,145,146,165,True
3000,145,146,165,True
3001,145,146,165,True
3002,146,146,166,True
3003,146,146,166,True
3004,146,146,166,True
3005,146,146,166,True
3006,146,146,166,True
3007,146,146,166,True
3008,146,146,166,True
3009,146,146,166,True
3010,146,146,166,True
3011,146,146,166,True
3012,146,146,166,True
3013,146,146,166,True
3014,146,146,166,True
3015,146,146,166,True
3016,146,146,166,True
3017,146,146,166,True
3018,146,146,166,True
3019,146,146,166,True
3020,146,146,166,True
3021,146,146,166,True
3022,145,146,165,True
3023,145,146,165,True
3024,144,148,164,True
3025,144,148,164,True
3026,144,148,164,True
3027,144,148,164,True
3028,145,148,165,True
3029,145,148,165,True
3030,146,148,166,True
3031,148,148,168,True
3032,149,146,169,True
3033,149,146,169,True
3034,149,146,169,True
3035,148,146,168,True
3036,148,146,168,True
3037,146,146,166,True
3038,146,146,166,True
3039,146,146,166,True
3040,146,148,166,True
3041,146,148,166,True
3042,146,148,166,True
3043,146,148,166,True
3044,146,148,166,True
3045,146,148,166,True
3046,146,148,166,True
3047,146,148,166,True
3048,146,148,166,True
3049,146,148,166,True
3050,146,148,166,True
3051,146,148,166,True
3052,146,148,166,True
3053,146,148,166,True
3054,146,148,166,True
3055,146,148,166,True
3056,148,148,168,True
3057,148,148,168,True
3058,148,148,168,True
3059,148,148,168,True
3060,148,148,168,True
3061,148,148,168,True
3062,148,148,168,True
3063,148,148,168,True
3064,146,148,166,True
3065,146,148,166,True
3066,146,148,166,True
3067,146,148,166,True
3068,146,148,166,True
3069,146,148,166,True
3070,146,148,166,True
3071,146,148,166,True
3072,146,148,166,True
3073,146,148,166,True
3074,146,148,166,True
3075,148,148,168,True
3076,148,148,168,True
3077,149,148,169,True
3078,149,148,169,True
3079,149,148,169,True
3080,149,148,169,True
3081,148,148,168,True
3082,148,148,168,True
3083,148,148,168,True
3084,148,148,168,True
3085,148,148,168,True
3086,148,148,168,True
3087,148,148,168,True
3088,149,148,169,True
3089,149,148,169,True
3090,149,148,169,True
3091,149,148,169,True
3092,149,148,169,True
3093,149,148,169,True
3094,149,148,169,True
3095,149,148,169,True
3096,149,148,169,True
3097,149,148,169,True
3098,149,148,169,True
3099,148,148,168,True
3100,148,148,168,True
3101,146,148,166,True
3102,146,148,166,True
3103,146,148,166,True
3104,145,149,165,True
3105,145,149,165,True
3106,145,149,165,True
3107,145,149,165,True
3108,145,149,165,True
3109,145,149,165,True
3110,145,149,165,True
3111,145,149,165,True
3112,146,149,166,True
3113,146,149,166,True
3114,146,149,166,True
3115,146,149,166,True
3116,146,149,166,True
3117,146,149,166,True
3118,146,149,166,True
3119,146,149,166,True
3120,146,149,166,True
3121,146,149,166,True
3122,146,149,166,True
3123,146,149,166,True
3124,146,149,166,True
3125,146,149,166,True
3126,146,149,166,True
3127,146,149,166,True
3128,148,149,168,True
3129,148,149,168,True
3130,148,149,168,True
3131,148,149,168,True
3132,148,149,168,True
3133,148,149,168,True
3134,149,149,169,True
3135,149,149,169,True
3136,149,149,169,True
3137,149,149,169,True
3138,149,149,169,True
3139,149,149,169,True
3140,150,149,170,True
3141,149,149,169,True
3142,149,149,169,True
3143,149,149,169,True
3144,148,149,168,True
3145,148,149,168,True
3146,148,149,168,True
3147,148,149,168,True
3148,148,149,168,True
3149,148,149,168,True
3150,148,149,168,True
3151,148,149,168,True
3152,148,149,168,True
3153,148,149,168,True
3154,148,149,168,True
3155,148,149,168,True
3156,148,149,168,True
3157,148,149,168,True
3158,148,149,168,True
3159,149,149,169,True
3160,149,149,169,True
3161,149,149,169,True
3162,150,149,170,True
3163,150,149,170,True
3164,150,149,170,True
3165,150,149,170,True
3166,150,149,170,True
3167,150,149,170,True
3168,149,150,169,True
3169,149,150,169,True
3170,149,150,169,True
3171,149,150,169,True
3172,149,150,169,True
3173,149,150,169,True
3174,149,150,169,True
3175,149,150,169,True
3176,148,150,168,True
3177,148,150,168,True
3178,148,150,168,True
3179,148,150,168,True
3180,148,150,168,True
3181,148,150,168,True
3182,148,150,168,True
3183,148,150,168,True
3184,148,150,168,True
3185,148,150,168,True
3186,148,150,168,True
3187,148,150,168,True
3188,148,150,168,True
3189,148,150,168,True
3190,148,150,168,True
3191,148,150,168,True
3192,146,150,166,True
3193,146,150,166,True
3194,146,150,166,True
3195,146,150,166,True
3196,146,150,166,True
3197,146,150,166,True
3198,146,150,166,True
3199,146,150,166,True
3200,148,149,168,True
3201,148,149,168,True
3202,148,149,168,True
3203,148,149,168,True
3204,148,149,168,True
3205,148,149,168,True
3206,148,149,168,True
3207,148,149,168,True
3208,149,149,169,True
3209,149,148,169,True
3210,149,148,169,True
3211,149,148,169,True
3212,149,148,169,True
3213,149,148,169,True
3214,149,148,169,True
3215,149,148,169,True
3216,148,149,168,True
3217,148,149,168,True
3218,148,149,168,True
3219,148,149,168,True
3220,148,149,168,True
3221,148,149,168,True
3222,148,149,168,True
3223,148,149,168,True
3224,149,149,169,True
3225,149,149,169,True
3226,149,149,169,True
3227,149,149,169,True
3228,149,149,169,True
3229,149,149,169,True
3230,149,149,169,True
3231,149,149,169,True
3232,149,149,169,True
3233,149,149,169,True
3234,149,149,169,True
3235,149,149,169,True
3236,149,149,169,True
3237,149,149,169,True
3238,149,149,169,True
3239,149,149,169,True
3240,148,148,168,True
3241,148,148,168,True
3242,148,148,168,True
3243,148,148,168,True
3244,148,148,168,True
3245,148,148,168,True
3246,148,148,168,True
3247,148,148,168,True
3248,149,149,169,True
3249,149,149,169,True
3250,149,149,169,True
3251,149,149,169,True
3252,150,150,170,True
3253,150,150,170,True
3254,150,150,170,True
3255,150,150,170,True
3256,151,151,171,True
3257,151,151,171,True
3258,151,151,171,True
3259,151,151,171,True
3260,150,150,170,True
3261,150,150,170,True
3262,150,150,170,True
3263,150,150,170,True
3264,150,149,170,True
3265,150,149,170,True
3266,150,149,170,True
3267,150,149,170,True
3268,150,149,170,True
3269,150,149,170,True
3270,149,149,169,True
3271,149,149,169,True
3272,149,149,169,True
3273,148,149,168,True
3274,148,149,168,True
3275,149,149,169,True
3276,149,149,169,True
3277,150,149,170,True
3278,150,149,170,True
3279,150,149,170,True
3280,149,150,169,True
3281,149,150,169,True
3282,149,150,169,True
3283,149,150,169,True
3284,149,150,169,True
3285,149,150,169,True
3286,149,150,169,True
3287,149,150,169,True
3288,150,150,170,True
3289,150,150,170,True
3290,150,150,170,True
3291,150,150,170,True
3292,150,150,170,True
3293,150,150,170,True
3294,150,150,170,True
3295,150,150,170,True
3296,150,150,170,True
3297,150,150,170,True
3298,150,150,170,True
3299,150,150,170,True
3300,150,150,170,True
3301,150,150,170,True
3302,150,150,170,True
3303,150,150,170,True
3304,150,150,170,True
3305,150,150,170,True
3306,150,150,170,True
3307,150,150,170,True
3308,150,150,170,True
3309,150,150,170,True
3310,150,150,170,True
3311,150,150,170,True
3312,150,150,170,True
3313,150,150,170,True
3314,150,150,170,True
3315,150,150,170,True
3316,150,150,170,True
3317,150,150,170,True
3318,150,150,170,True
3319,150,150,170,True
3320,150,150,170,True
3321,150,150,170,True
3322,150,150,170,True
3323,150,150,170,True
3324,150,150,170,True
3325,150,150,170,True
3326,150,150,170,True
3327,150,150,170,True
3328,150,150,170,True
3329,150,150,170,True
3330,150,150,170,True
3331,150,150,170,True
3332,150,150,170,True
3333,150,150,170,True
3334,150,150,170,True
3335,150,150,170,True
3336,150,149,170,True
3337,150,149,170,True
3338,150,149,170,True
3339,150,149,170,True
3340,150,149,170,True
3341,150,149,170,True
3342,150,150,170,True
3343,150,150,170,True
3344,150,150,170,True
3345,150,151,170,True
3346,150,151,170,True
3347,150,151,170,True
3348,150,151,170,True
3349,150,151,170,True
3350,150,151,170,True
3351,150,151,170,True
3352,150,150,170,True
3353,150,150,170,True
3354,150,150,170,True
3355,150,150,170,True
3356,150,150,170,True
3357,150,150,170,True
3358,150,150,170,True
3359,150,150,170,True
3360,151,150,171,True
3361,151,150,171,True
3362,151,150,171,True
3363,151,150,171,True
3364,150,150,170,True
3365,150,150,170,True
3366,150,150,170,True
3367,150,150,170,True
3368,149,150,169,True
3369,149,150,169,True
3370,149,150,169,True
3371,149,150,169,True
3372,148,150,168,True
3373,148,150,168,True
3374,149,150,169,True
3375,149,150,169,True
3376,150,150,170,True
3377,150,150,170,True
3378,151,150,171,True
3379,151,150,171,True
3380,151,150,171,True
3381,151,150,171,True
3382,151,150,171,True
3383,151,150,171,True
3384,151,150,171,True
3385,151,150,171,True
3386,151,150,171,True
3387,151,150,171,True
3388,151,150,171,True
3389,151,150,171,True
3390,151,150,171,True
3391,151,150,171,True
3392,151,151,171,True
3393,151,151,171,True
3394,151,151,171,True
3395,151,151,171,True
3396,151,151,171,True
3397,151,151,171,True
3398,151,151,171,True
3399,151,151,171,True
3400,151,151,171,True
3401,151,151,171,True
3402,151,151,171,True
3403,151,151,171,True
3404,151,151,171,True
3405,151,151,171,True
3406,151,151,171,True
3407,151,151,171,True
3408,151,151,171,True
3409,151,151,171,True
3410,151,151,171,True
3411,151,151,171,True
3412,152,152,172,True
3413,152,152,172,True
3414,152,152,172,True
3415,152,152,172,True
3416,152,152,172,True
3417,152,152,172,True
3418,152,152,172,True
3419,152,152,172,True
3420,151,151,171,True
3421,151,151,171,True
3422,151,151,171,True
3423,151,151,171,True
3424,151,151,171,True
3425,151,151,171,True
3426,151,151,171,True
3427,151,151,171,True
3428,151,151,171,True
3429,151,151,171,True
3430,151,151,171,True
3431,151,151,171,True
3432,151,151,171,True
3433,151,151,171,True
3434,151,151,171,True
3435,151,151,171,True
3436,151,151,171,True
3437,151,151,171,True
3438,151,151,171,True
3439,151,151,171,True
3440,151,151,171,True
3441,151,151,171,True
3442,151,151,171,True
3443,151,151,171,True
3444,151,151,171,True
3445,151,151,171,True
3446,151,151,171,True
3447,151,151,171,True
3448,151,151,171,True
3449,151,151,171,True
3450,151,151,171,True
3451,151,151,171,True
3452,151,151,171,True
3453,151,151,171,True
3454,151,151,171,True
3455,151,151,171,True
3456,151,151,171,True
3457,151,151,171,True
3458,151,151,171,True
3459,151,151,171,True
3460,151,151,171,True
3461,151,151,171,True
3462,151,151,171,True
3463,151,151,171,True
3464,151,151,171,True
3465,151,151,171,True
3466,151,151,171,True
3467,151,151,171,True
3468,151,151,171,True
3469,151,151,171,True
3470,151,151,171,True
3471,151,152,171,True
3472,152,152,172,True
3473,152,152,172,True
3474,152,153,172,True
3475,152,153,172,True
3476,152,153,172,True
3477,152,153,172,True
3478,152,153,172,True
3479,152,153,172,True
3480,152,153,172,True
3481,152,153,172,True
3482,152,153,172,True
3483,152,153,172,True
3484,152,153,172,True
3485,152,153,172,True
3486,152,153,172,True
3487,152,153,172,True
3488,153,153,173,True
3489,153,153,173,True
3490,153,153,173,True
3491,153,153,173,True
3492,153,153,173,True
3493,153,153,173,True
3494,153,153,173,True
3495,153,153,173,True
3496,152,153,172,True
3497,152,153,172,True
3498,152,153,172,True
3499,152,153,172,True
3500,152,153,172,True
3501,152,153,172,True
3502,152,153,172,True
3503,152,153,172,True
3504,153,153,173,True
3505,153,153,173,True
3506,153,153,173,True
3507,153,153,173,True
3508,153,153,173,True
3509,153,153,173,True
3510,153,153,173,True
3511,153,153,173,True
3512,153,152,173,True
3513,153,152,173,True
3514,153,152,173,True
3515,153,152,173,True
3516,152,152,172,True
3517,152,152,172,True
3518,152,152,172,True
3519,152,152,172,True
3520,151,152,171,True
3521,151,152,171,True
3522,151,152,171,True
3523,151,152,171,True
3524,151,152,171,True
3525,151,152,171,True
3526,151,152,171,True
3527,152,152,172,True
3528,152,152,172,True
3529,152,152,172,True
3530,152,152,172,True
3531,153,152,173,True
3532,153,152,173,True
3533,153,152,173,True
3534,153,152,173,True
3535,153,152,173,True
3536,152,152,172,True
3537,152,152,172,True
3538,152,152,172,True
3539,152,152,172,True
3540,152,152,172,True
3541,152,152,172,True
3542,152,152,172,True
3543,152,153,172,True
3544,153,153,173,True
3545,153,153,173,True
3546,153,153,173,True
3547,153,153,173,True
3548,153,153,173,True
3549,153,153,173,True
3550,153,153,173,True
3551,152,152,172,True
3552,152,152,172,True
3553,152,152,172,True
3554,151,152,171,True
3555,151,152,171,True
3556,151,152,171,True
3557,151,152,171,True
3558,151,152,171,True
3559,151,152,171,True
3560,151,152,171,True
3561,151,152,171,True
3562,151,152,171,True
3563,151,152,171,True
3564,151,152,171,True
3565,151,152,171,True
3566,151,152,171,True
3567,151,152,171,True
3568,151,152,171,True
3569,151,152,171,True
3570,151,152,171,True
3571,152,152,172,True
3572,152,152,172,True
3573,153,152,173,True
3574,153,152,173,True
3575,153,152,173,True
3576,153,152,173,True
3577,153,152,173,True
3578,153,152,173,True
3579,153,152,173,True
3580,153,152,173,True
3581,153,152,173,True
3582,153,152,173,True
3583,153,152,173,True
3584,152,152,172,True
3585,152,152,172,True
3586,152,152,172,True
3587,153,153,173,True
3588,153,153,173,True
3589,155,155,175,True
3590,155,155,175,True
3591,155,155,175,True
3592,155,155,175,True
3593,155,155,175,True
3594,155,155,175,True
3595,153,153,173,True
3596,153,153,173,True
3597,152,152,172,True
3598,152,152,172,True
3599,152,152,172,True
3600,151,151,171,True
3601,151,151,171,True
3602,151,151,171,True
3603,151,151,171,True
3604,151,151,171,True
3605,151,151,171,True
3606,151,151,171,True
3607,151,151,171,True
3608,152,152,172,True
3609,152,152,172,True
3610,152,152,172,True
3611,152,152,172,True
3612,152,152,172,True
3613,152,152,172,True
3614,152,152,172,True
3615,152,152,172,True
3616,152,152,172,True
3617,152,152,172,True
3618,152,152,172,True
3619,152,152,172,True
3620,152,152,172,True
3621,152,152,172,True
3622,152,152,172,True
3623,152,152,172,True
3624,152,152,172,True
3625,152,152,172,True
3626,152,152,172,True
3627,152,152,172,True
3628,152,152,172,True
3629,152,152,172,True
3630,152,152,172,True
3631,152,152,172,True
3632,152,152,172,True
3633,152,152,172,True
3634,152,152,172,True
3635,152,152,172,True
3636,152,152,172,True
3637,152,152,172,True
3638,152,152,172,True
3639,152,152,172,True
3640,152,152,172,True
3641,152,152,172,True
3642,152,152,172,True
3643,152,152,172,True
3644,152,152,172,True
3645,152,152,172,True
3646,152,152,172,True
3647,152,152,172,True
3648,152,152,172,True
3649,152,152,172,True
3650,152,152,172,True
3651,152,152,172,True
3652,152,152,172,True
3653,152,152,172,True
3654,152,152,172,True
3655,152,152,172,True
3656,153,152,173,True
3657,153,152,173,True
3658,153,152,173,True
3659,153,152,173,True
3660,153,152,173,True
3661,153,152,173,True
3662,153,152,173,True
3663,153,152,173,True
3664,152,153,172,True
3665,152,153,172,True
3666,152,153,172,True
3667,152,153,172,True
3668,152,153,172,True
3669,152,153,172,True
3670,152,153,172,True
3671,152,153,172,True
3672,153,153,173,True
3673,153,153,173,True
3674,153,153,173,True
3675,153,153,173,True
3676,153,153,173,True
3677,153,153,173,True
3678,153,153,173,True
3679,153,153,173,True
3680,153,152,173,True
3681,153,152,173,True
3682,153,152,173,True
3683,153,152,173,True
3684,153,152,173,True
3685,153,152,173,True
3686,153,152,173,True
3687,153,152,173,True
3688,152,152,172,True
3689,152,152,172,True
3690,152,152,172,True
3691,152,152,172,True
3692,152,152,172,True
3693,152,152,172,True
3694,152,152,172,True
3695,152,152,172,True
3696,152,152,172,True
3697,152,152,172,True
3698,152,152,172,True
3699,152,152,172,True
3700,152,152,172,True
3701,152,152,172,True
3702,152,152,172,True
3703,152,152,172,True
3704,152,152,172,True
3705,152,152,172,True
3706,152,152,172,True
3707,153,152,173,True
3708,153,152,173,True
3709,155,152,175,True
3710,155,152,175,True
3711,153,152,173,True
3712,153,152,173,True
3713,153,152,173,True
3714,152,152,172,True
3715,152,152,172,True
3716,152,152,172,True
3717,152,152,172,True
3718,152,152,172,True
3719,152,152,172,True
3720,152,152,172,True
3721,152,152,172,True
3722,152,152,172,True
3723,152,152,172,True
3724,152,152,172,True
3725,152,152,172,True
3726,152,152,172,True
3727,152,152,172,True
3728,153,152,173,True
3729,153,152,173,True
3730,153,152,173,True
3731,153,152,173,True
3732,153,152,173,True
3733,153,152,173,True
3734,153,152,173,True
3735,153,152,173,True
3736,153,152,173,True
3737,153,152,173,True
3738,153,152,173,True
3739,153,152,173,True
3740,153,152,173,True
3741,153,152,173,True
3742,153,152,173,True
3743,153,152,173,True
3744,153,152,173,True
3745,153,152,173,True
3746,153,152,173,True
3747,153,152,173,True
3748,153,152,173,True
3749,153,152,173,True
3750,153,152,173,True
3751,153,152,173,True
3752,152,152,172,True
3753,152,152,172,True
3754,152,152,172,True
3755,152,152,172,True
3756,152,152,172,True
3757,152,152,172,True
3758,152,152,172,True
3759,152,152,172,True
3760,152,152,172,True
3761,152,152,172,True
3762,152,152,172,True
3763,152,152,172,True
3764,152,152,172,True
3765,152,152,172,True
3766,152,152,172,True
3767,152,152,172,True
3768,152,152,172,True
3769,152,152,172,True
3770,152,152,172,True
3771,152,152,172,True
3772,153,152,173,True
3773,153,152,173,True
3774,154,152,174,True
3775,154,152,174,True
3776,154,152,174,True
3777,154,152,174,True
3778,154,152,174,True
3779,153,152,173,True
3780,153,152,173,True
3781,152,152,172,True
3782,152,152,172,True
3783,152,152,172,True
3784,153,152,173,True
3785,154,152,174,True
3786,159,152,179,True
3787,160,152,180,True
3788,160,152,180,True
3789,159,152,179,True
3790,154,152,174,True
3791,153,152,173,True
3792,152,152,172,True
3793,152,152,172,True
3794,152,152,172,True
3795,153,152,173,True
3796,153,152,173,True
3797,155,152,175,True
3798,155,152,175,True
3799,156,152,176,True
3800,156,153,176,True
3801,156,153,176,True
3802,156,153,176,True
3803,155,153,175,True
3804,155,153,175,True
3805,153,153,173,True
3806,153,153,173,True
3807,153,153,173,True
3808,152,152,172,True
3809,152,152,172,True
3810,152,152,172,True
3811,152,152,172,True
3812,152,152,172,True
3813,152,152,172,True
3814,152,152,172,True
3815,152,153,172,True
3816,153,153,173,True
3817,153,153,173,True
3818,153,153,173,True
3819,153,153,173,True
3820,153,153,173,True
3821,153,153,173,True
3822,153,153,173,True
3823,153,153,173,True
3824,153,152,173,True
3825,153,152,173,True
3826,153,152,173,True
3827,152,152,172,True
3828,152,152,172,True
3829,151,152,171,True
3830,151,152,171,True
3831,151,152,171,True
3832,152,153,172,True
3833,152,153,172,True
3834,152,153,172,True
3835,152,153,172,True
3836,152,153,172,True
3837,152,153,172,True
3838,152,153,172,True
3839,152,153,172,True
